respID,qID,altID,obsID,monthlyRent,location,distanceToMetro,squareFootage,fitnessCenter,twentyFourSevenConcierge,parking,communitySpace,utilitiesIncludedInRent,image
171,5,2,1365,2000,1,15,600,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
171,5,3,1365,1500,5,5,750,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
171,6,1,1366,1500,5,5,600,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
171,6,2,1366,2000,3,10,600,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
171,6,3,1366,2500,3,5,600,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
171,7,1,1367,2000,3,15,750,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
171,7,2,1367,1500,1,20,600,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
171,7,3,1367,1500,3,20,500,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
171,8,1,1368,2500,1,5,500,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
171,8,2,1368,2500,3,10,500,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
171,8,3,1368,1500,3,15,600,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
172,1,1,1369,1500,1,10,750,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
172,1,2,1369,1500,5,20,500,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
172,1,3,1369,2000,1,10,750,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
172,2,1,1370,2000,5,20,500,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
172,2,2,1370,1500,1,10,750,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
172,2,3,1370,2500,5,20,500,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
172,3,1,1371,2000,1,5,500,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
172,3,2,1371,2000,3,10,750,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
172,3,3,1371,1500,3,20,750,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
172,4,1,1372,2500,1,5,600,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
172,4,2,1372,1500,5,5,600,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
172,4,3,1372,2500,3,20,750,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
172,5,1,1373,1500,1,10,750,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
172,5,2,1373,2000,1,15,750,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
172,5,3,1373,2000,1,10,500,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
172,6,1,1374,1500,1,5,750,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
172,6,2,1374,1500,1,10,500,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
172,6,3,1374,1500,5,20,750,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
172,7,1,1375,1500,3,5,500,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
172,7,2,1375,1500,5,15,600,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
172,7,3,1375,2500,3,10,750,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
172,8,1,1376,2500,1,15,500,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
172,8,2,1376,2000,3,20,500,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
172,8,3,1376,2000,5,10,750,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
173,1,1,1377,1500,5,20,750,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
173,1,2,1377,2500,3,15,500,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
173,1,3,1377,1500,5,20,500,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
173,2,1,1378,2000,3,10,500,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
173,2,2,1378,2000,3,10,600,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
173,2,3,1378,1500,5,20,500,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
173,3,1,1379,1500,1,10,600,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
173,3,2,1379,2000,5,20,600,yes,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
173,3,3,1379,1500,3,5,500,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
173,4,1,1380,1500,3,10,600,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
173,4,2,1380,1500,3,15,750,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
173,4,3,1380,1500,5,20,600,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
173,5,1,1381,2500,3,5,600,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
173,5,2,1381,2500,5,15,500,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
173,5,3,1381,1500,5,5,750,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
173,6,1,1382,1500,1,20,750,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
173,6,2,1382,1500,3,10,500,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
173,6,3,1382,2000,5,10,600,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
173,7,1,1383,2000,5,5,500,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
173,7,2,1383,2500,5,10,500,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
173,7,3,1383,1500,1,20,600,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
173,8,1,1384,2500,1,15,500,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
173,8,2,1384,2500,1,5,750,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
173,8,3,1384,2500,3,15,750,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
174,1,1,1385,2000,3,20,600,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
174,1,2,1385,2500,5,10,750,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
174,1,3,1385,1500,1,5,750,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
174,2,1,1386,2000,3,5,500,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
174,2,2,1386,2500,5,20,500,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
174,2,3,1386,2500,3,15,500,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
174,3,1,1387,2500,1,20,600,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
174,3,2,1387,1500,1,20,600,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
174,3,3,1387,2500,3,5,500,yes,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
174,4,1,1388,1500,5,10,750,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
174,4,2,1388,2000,3,20,600,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
174,4,3,1388,2000,1,20,750,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
174,5,1,1389,2000,5,10,600,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
174,5,2,1389,1500,3,10,600,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
174,5,3,1389,2500,1,5,600,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
174,6,1,1390,2000,5,10,500,yes,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
174,6,2,1390,2500,5,10,750,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
174,6,3,1390,2500,5,5,750,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
174,7,1,1391,2000,5,10,500,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
174,7,2,1391,2500,1,20,750,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
174,7,3,1391,2000,1,20,500,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
174,8,1,1392,1500,5,20,750,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
174,8,2,1392,2000,1,20,750,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
174,8,3,1392,1500,1,20,600,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
175,1,1,1393,2500,1,15,600,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
175,1,2,1393,2000,5,15,750,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
175,1,3,1393,1500,3,20,600,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
175,2,1,1394,1500,3,5,600,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
175,2,2,1394,2000,5,15,600,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
175,2,3,1394,2000,3,20,600,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
175,3,1,1395,2000,1,5,750,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
175,3,2,1395,2000,1,20,600,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
175,3,3,1395,1500,5,20,500,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
175,4,1,1396,2500,5,15,500,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
175,4,2,1396,1500,5,15,500,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
175,4,3,1396,2500,1,10,500,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
175,5,1,1397,2500,5,15,500,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
175,5,2,1397,2000,5,15,500,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
175,5,3,1397,2500,1,20,750,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
175,6,1,1398,2000,3,10,750,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
175,6,2,1398,2000,5,5,500,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
175,6,3,1398,2500,1,20,500,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
175,7,1,1399,2500,5,10,600,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
175,7,2,1399,1500,3,10,750,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
175,7,3,1399,2000,1,20,750,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
175,8,1,1400,2000,5,5,750,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
175,8,2,1400,2500,5,15,750,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
175,8,3,1400,2000,3,5,500,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
176,1,1,1401,1500,5,15,750,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
176,1,2,1401,1500,5,15,500,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
176,1,3,1401,2500,3,5,500,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
176,2,1,1402,2500,3,20,750,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
176,2,2,1402,1500,5,15,750,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
176,2,3,1402,1500,5,20,500,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
176,3,1,1403,2000,1,5,600,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
176,3,2,1403,2500,3,5,500,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
176,3,3,1403,2000,1,20,600,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
176,4,1,1404,2500,3,5,500,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
176,4,2,1404,2000,3,20,500,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
176,4,3,1404,2000,1,10,500,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
176,5,1,1405,1500,1,15,500,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
176,5,2,1405,2000,5,20,600,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
176,5,3,1405,2500,1,10,500,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
176,6,1,1406,2000,1,5,750,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
176,6,2,1406,2000,5,10,750,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
176,6,3,1406,2500,5,20,750,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
176,7,1,1407,1500,3,5,750,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
176,7,2,1407,2500,5,20,750,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
176,7,3,1407,2000,1,20,750,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
176,8,1,1408,2000,3,15,500,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
176,8,2,1408,2500,5,10,750,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
176,8,3,1408,2000,3,10,750,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
177,1,1,1409,1500,1,5,500,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
177,1,2,1409,1500,3,15,750,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
177,1,3,1409,2500,5,5,750,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
177,2,1,1410,1500,3,20,600,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
177,2,2,1410,2000,5,20,600,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
177,2,3,1410,2500,5,20,750,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
177,3,1,1411,2000,5,5,750,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
177,3,2,1411,2000,3,10,500,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
177,3,3,1411,2500,1,5,500,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
177,4,1,1412,2500,3,5,600,yes,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
177,4,2,1412,2000,1,10,500,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
177,4,3,1412,2500,5,10,750,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
177,5,1,1413,2000,5,10,600,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
177,5,2,1413,1500,1,5,750,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
177,5,3,1413,2500,1,5,600,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
177,6,1,1414,1500,3,20,600,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
177,6,2,1414,2000,1,15,600,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
177,6,3,1414,2000,1,5,500,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
177,7,1,1415,1500,3,15,750,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
177,7,2,1415,1500,1,5,500,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
177,7,3,1415,1500,1,10,750,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
177,8,1,1416,2500,3,20,500,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
177,8,2,1416,1500,5,20,500,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
177,8,3,1416,1500,3,15,750,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
178,1,1,1417,1500,1,10,600,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
178,1,2,1417,1500,3,10,500,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
178,1,3,1417,2500,5,10,750,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
178,2,1,1418,1500,5,5,750,yes,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
178,2,2,1418,2000,3,10,600,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
178,2,3,1418,2500,5,15,750,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
178,3,1,1419,2500,5,5,750,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
178,3,2,1419,2500,3,5,500,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
178,3,3,1419,1500,3,10,600,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
178,4,1,1420,1500,5,15,750,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
178,4,2,1420,1500,3,15,500,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
178,4,3,1420,2500,3,10,600,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
178,5,1,1421,1500,3,20,600,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
178,5,2,1421,2500,1,10,600,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
178,5,3,1421,2500,3,10,500,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
178,6,1,1422,2500,3,15,600,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
178,6,2,1422,2000,5,20,600,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
178,6,3,1422,2000,1,5,750,yes,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
178,7,1,1423,1500,1,5,600,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
178,7,2,1423,2000,5,20,750,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
178,7,3,1423,2000,1,10,500,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
178,8,1,1424,2000,5,5,500,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
178,8,2,1424,2000,3,10,500,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
178,8,3,1424,2000,5,15,750,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
179,1,1,1425,1500,1,10,600,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
179,1,2,1425,2500,5,20,600,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
179,1,3,1425,2500,3,20,500,yes,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
179,2,1,1426,2500,5,20,600,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
179,2,2,1426,1500,5,20,500,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
179,2,3,1426,1500,5,10,750,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
179,3,1,1427,2000,3,5,750,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
179,3,2,1427,2000,3,20,600,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
179,3,3,1427,2500,3,5,600,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
179,4,1,1428,2000,1,20,750,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
179,4,2,1428,2500,1,5,750,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
